timestamp,outdoor_temperature_C,earth_skin_temperature_C,solar_radiation_W_m2,wind_speed_m_s,humidity_percent,Q_solar_W,Q_wall_W,Q_window_W,Q_roof_W,Q_floor_W,Q_infiltration_W,Q_total_loss_W,Q_internal_W,Q_net_W,indoor_temperature_C
2024-06-01 06:00:00,-0.84,-3.58,134.75,1.68,71.45,237.69899999999998,102.33779775280902,41.20703999999999,302.21999999999997,353.0694797687861,150.98516999999998,949.819487521595,450.0,-262.120487521595,4.97741894317361
2024-06-01 07:00:00,0.59,-3.58,243.43,2.3,57.24,429.41051999999996,76.88335487386028,30.957628063032992,227.04893030923435,352.1402627540632,113.43068407470683,800.4608600748977,450.0,78.9496599251022,4.984220268678722
2024-06-01 08:00:00,1.94,-3.58,340.12,2.71,49.13,599.97168,53.345684618329614,21.480018215797056,157.53839890412385,352.42013926429945,78.70412924381891,663.4883702463688,450.0,386.48330975363126,5.017514886976266
2024-06-01 09:00:00,3.44,-3.58,520.8,3.32,43.44,918.6911999999999,27.643732783462756,11.130945042504532,81.63639540102177,353.7902224299656,40.784478319801764,514.9857739767564,450.0,853.7054260232434,5.091059579801697
2024-06-01 10:00:00,4.77,-3.58,519.0,4.05,39.34,915.5159999999998,5.626118209648621,2.265396395080776,16.614833254737835,356.8166077954235,8.300553978850656,389.6235096337414,450.0,975.8924903662585,5.17513039772886
2024-06-01 11:00:00,5.71,-3.58,538.17,4.85,36.42,949.3318799999998,-9.37283855845023,-3.774039913625164,-27.6795019175315,360.27614625105053,-13.828318121017203,305.62144774042645,450.0,1093.7104322595733,5.269350951246004
2024-06-01 12:00:00,6.36,-3.58,551.28,5.56,34.5,972.4579199999998,-19.11209276895206,-7.695619688008198,-56.44108827301931,364.15334925965493,-28.197231513092536,252.70731701658283,450.0,1169.750602983417,5.3701221846906835
2024-06-01 13:00:00,6.58,-3.58,399.95,6.09,33.87,705.5117999999999,-21.201409446701245,-8.536897864822537,-62.61117694225713,368.30011464053746,-31.279727332826326,244.6709030539302,450.0,910.8408969460695,5.448588962500427
2024-06-01 14:00:00,6.49,-3.58,328.92,6.41,34.17,580.21488,-18.249265776228484,-7.348196280596988,-53.893021190602916,371.52904522566786,-26.924250434374905,265.1143115438646,450.0,765.1005684561354,5.514500557498462
2024-06-01 15:00:00,5.69,-3.58,295.9,6.32,36.11,521.9676,-3.075381241858427,-1.2383240662908577,-9.082096149454634,374.2413264094309,-4.537296774143846,356.30822817768313,450.0,615.6593718223169,5.567538148692754
2024-06-01 16:00:00,4.69,-3.58,197.8,5.81,39.17,348.9192,15.377623558440662,6.191909177176068,45.412599194849996,376.42383861585955,22.687542219496688,466.09351276582294,450.0,332.8256872341771,5.596210290377589
2024-06-01 17:00:00,3.43,-3.58,126.95,4.99,43.07,223.9398,37.959792908684136,15.284779808904263,112.10138252704022,377.6037055329368,56.00438851856328,598.9540492961287,450.0,74.9857507038713,5.602670134527215
2024-06-01 18:00:00,1.83,-3.58,28.8,2.95,55.47,50.8032,66.11074541358029,26.619960469224026,195.23567946178338,377.8695299867008,97.53719890676615,763.3731142380548,450.0,-262.56991423805476,5.580050360657684
2024-06-01 19:00:00,0.04,-3.58,0.0,1.89,70.39,0.0,97.08160160091828,39.09059534480061,286.69760616403516,376.93871975446274,143.2303845055585,943.0389073697753,450.0,-493.0389073697753,5.537576230954181
