date,wall_loss_Wh,roof_loss_Wh,floor_loss_Wh,window_loss_Wh,infiltration_loss_Wh,total_loss_Wh
2016-01-19,5108.033088980266,1804.3205508033363,1726.8724366058536,3806.5611866409467,5950.923988448679,18396.711251479082
2016-01-20,11027.218999952865,3895.166204531381,3116.847798392092,8217.602178882897,12846.85140632026,39103.686588079494
2016-01-21,5872.781618353139,2074.4541743933837,1405.7183155106143,4376.460014377918,6841.865822477477,20571.279945112532
