timestamp,outdoor_temperature_C,indoor_temperature_C
2016-01-18 03:00:00,-26.43,4.971913216708065
2016-01-18 04:00:00,-28.22,4.938203053272376
2016-01-18 05:00:00,-29.88,4.8993079507184385
2016-01-18 06:00:00,-31.1,4.856657580122773
2016-01-18 07:00:00,-31.14,4.822571396082052
2016-01-18 08:00:00,-28.29,4.820700560798114
2016-01-18 09:00:00,-24.21,4.860157425595016
2016-01-18 10:00:00,-20.19,4.912322797108676
2016-01-18 11:00:00,-15.56,4.993858460545653
2016-01-18 12:00:00,-13.24,5.054870755808135
2016-01-18 13:00:00,-12.87,5.138805622408507
2016-01-18 14:00:00,-12.85,5.189572988259218
2016-01-18 15:00:00,-12.98,5.220992656019463
2016-01-18 16:00:00,-13.88,5.237065901616852
2016-01-18 17:00:00,-15.32,5.243635840024084
2016-01-18 18:00:00,-16.41,5.246688689056145
2016-01-18 19:00:00,-16.95,5.247999918594043
2016-01-18 20:00:00,-17.68,5.246967774177905
2016-01-18 21:00:00,-18.44,5.243505349828605
2016-01-18 22:00:00,-19.06,5.238070600487898
2016-01-18 23:00:00,-19.44,5.231439991985618
2016-01-19 00:00:00,-19.56,5.2244510076768345
2016-01-19 01:00:00,-19.61,5.21732926658822
2016-01-19 02:00:00,-19.7,5.209947166701968
2016-01-19 03:00:00,-19.78,5.202337759206232
2016-01-19 04:00:00,-19.84,5.19456599633459
2016-01-19 05:00:00,-19.94,5.186504392093268
2016-01-19 06:00:00,-20.03,5.178186113239649
2016-01-19 07:00:00,-19.94,5.1754859443522365
2016-01-19 08:00:00,-18.84,5.191896332261891
2016-01-19 09:00:00,-16.06,5.246578677670004
2016-01-19 10:00:00,-14.41,5.3295817596490105
2016-01-19 11:00:00,-13.82,5.388811861430448
2016-01-19 12:00:00,-13.42,5.440761169144086
2016-01-19 13:00:00,-13.32,5.493255453362323
2016-01-19 14:00:00,-13.35,5.542595771700722
2016-01-19 15:00:00,-13.51,5.576190199512245
2016-01-19 16:00:00,-14.59,5.590141131660567
2016-01-19 17:00:00,-16.33,5.592091953613649
2016-01-19 18:00:00,-17.44,5.590479731536972
2016-01-19 19:00:00,-18.18,5.586503564589953
2016-01-19 20:00:00,-19.01,5.579884443809743
2016-01-19 21:00:00,-20.02,5.5700561784954
2016-01-19 22:00:00,-21.06,5.55693525641642
2016-01-19 23:00:00,-22.15,5.5403744314966215
2016-01-20 00:00:00,-23.31,5.5201629736455216
2016-01-20 01:00:00,-24.39,5.496571437867062
2016-01-20 02:00:00,-25.23,5.470381808265426
2016-01-20 03:00:00,-26.06,5.441636299755511
2016-01-20 04:00:00,-26.94,5.4101847781532575
2016-01-20 05:00:00,-27.75,5.376262065028119
2016-01-20 06:00:00,-28.5,5.340070030865207
2016-01-20 07:00:00,-28.74,5.313778305124191
2016-01-20 08:00:00,-27.63,5.321221737544627
2016-01-20 09:00:00,-24.34,5.37026327285092
2016-01-20 10:00:00,-20.43,5.45332267609473
2016-01-20 11:00:00,-16.95,5.556141804627834
2016-01-20 12:00:00,-15.27,5.672931847184987
2016-01-20 13:00:00,-13.52,5.77399232246078
2016-01-20 14:00:00,-12.64,5.858475558761264
2016-01-20 15:00:00,-13.16,5.911312003027951
2016-01-20 16:00:00,-15.04,5.927330879897715
2016-01-20 17:00:00,-16.72,5.926710752569976
2016-01-20 18:00:00,-18.12,5.92160877162301
2016-01-20 19:00:00,-19.04,5.913579974510033
2016-01-20 20:00:00,-19.43,5.904333456083529
2016-01-20 21:00:00,-20.17,5.892752918593019
2016-01-20 22:00:00,-21.35,5.877438164652296
2016-01-20 23:00:00,-22.57,5.858275709665733
2016-01-21 00:00:00,-23.43,5.836433738021229
2016-01-21 01:00:00,-24.19,5.81224305923442
2016-01-21 02:00:00,-25.12,5.7851683597851595
2016-01-21 03:00:00,-26.18,5.754804546951085
2016-01-21 04:00:00,-27.21,5.721260605592933
2016-01-21 05:00:00,-28.09,5.685029460599862
2016-01-21 06:00:00,-28.96,5.646153676189817
2016-01-21 07:00:00,-29.29,5.61682988078926
2016-01-21 08:00:00,-27.77,5.622443306898698
2016-01-21 09:00:00,-23.62,5.6774266895144905
2016-01-21 10:00:00,-19.83,5.754170442271615
2016-01-21 11:00:00,-15.81,5.86817232022984
2016-01-21 12:00:00,-11.71,5.980843876131704
2016-01-21 13:00:00,-10.81,6.091760423177311
