date,daily_solar_energy_MJ
2016-01-18,17.69761224
2016-01-19,14.97321936
2016-01-20,28.002419280000005
2016-01-21,27.091318320000003
2016-01-22,28.431667440000002
2016-01-23,28.80866736
2016-01-24,28.207135440000002
2016-01-25,0.0
