date,wall_loss_Wh,roof_loss_Wh,floor_loss_Wh,window_loss_Wh,infiltration_loss_Wh,total_loss_Wh
2016-01-18,4926.260530417044,5485.102728868061,1525.0340906488402,5546.261624294938,12902.761417630585,30385.420391859465
2016-01-19,4311.492655239254,4800.5946869288655,1087.865777116045,4854.121317688121,11292.573898788338,26346.648335760627
2016-01-20,4465.859577755336,4972.473218872496,586.6413461993199,5027.916295262922,11696.88860356305,26749.779041653124
2016-01-21,4016.445574624074,4472.077034028792,320.17919124396747,4521.940692958212,10519.792584312507,23850.435077167553
2016-01-22,3754.940062339564,4180.905954020083,173.04304755339984,4227.523055407406,9834.862663621396,22171.274782941848
2016-01-23,3595.4622756743856,4003.3367740244494,148.55022242959987,4047.973979054821,9417.161687384478,21212.484938567733
2016-01-24,3499.0496839037937,3895.9869968551643,154.3958990303638,3939.427251870098,9164.639787336686,20653.499618996106
2016-01-25,571.0732234401447,635.8566050118826,20.340158769625017,642.946406157765,1495.743375436467,3365.959768815884
