date,wall_loss_Wh,roof_loss_Wh,floor_loss_Wh,window_loss_Wh,infiltration_loss_Wh,total_loss_Wh
2016-01-18,11244.588099386552,3429.7058134527138,13917.912285992254,7144.214541449822,10831.658845223596,46568.07958550494
2016-01-19,10802.36501884075,3294.8235877290654,13264.028745002604,6863.249464323305,10405.67529654943,44630.14211244516
2016-01-20,11119.727618238263,3391.622184752419,10812.031445941944,7064.884817925249,10711.38355162502,43099.649618482894
2016-01-21,10066.357484626447,3070.334322624059,8825.08836659111,6395.629336126941,9696.6957903496,38054.10530031816
2016-01-22,9222.541632902556,2812.9625001471763,7146.385271586226,5859.5135242440165,8883.86695631133,33925.2698851913
2016-01-23,8438.997227448455,2573.9740393221073,5799.930386568833,5361.690990787035,8129.096251066434,30303.688895192863
2016-01-24,7791.744905943702,2376.5559542651076,4668.189019527446,4950.461214612869,7505.612645321823,27292.56373967095
2016-01-25,1179.6387338973893,359.80098049501646,512.6756559146384,749.4798494955055,1136.3194643728293,3937.914684175379
