timestamp,outdoor_temperature_C,earth_skin_temperature_C,solar_radiation_W_m2,wind_speed_m_s,humidity_percent,Q_solar_W,Q_wall_W,Q_window_W,Q_roof_W,Q_floor_W,Q_infiltration_W,Q_total_loss_W,Q_internal_W,Q_net_W,indoor_temperature_C
2016-01-18 03:00:00,-26.43,-3.58,0.0,2.69,100.0,0.0,312.7347505755948,352.0944,348.2118380062306,91.5333998005982,819.1084999999999,1923.6828883824232,450.0,-1473.6828883824232,8.04877270165336
2016-01-18 04:00:00,-28.22,-3.58,0.0,2.87,100.0,0.0,324.72103018993715,365.58922883266587,361.557858708071,88.11432954393375,850.5027198537713,1990.485167128379,450.0,-1540.485167128379,7.577091198403099
2016-01-18 05:00:00,-29.88,-3.58,0.0,3.05,100.0,0.0,335.3602654801002,377.56747927990324,373.4040244077569,84.54027229099057,878.3687886025526,2049.2408300613033,450.0,-1599.2408300613033,7.087419285372826
2016-01-18 06:00:00,-31.1,-3.58,0.0,3.14,100.0,0.0,341.8990279226089,384.92918639655807,380.68455362365444,80.8298968781989,895.4949822419927,2083.8376470630133,450.0,-1633.8376470630133,6.587154165085998
2016-01-18 07:00:00,-31.14,-3.58,51.95,3.08,100.0,130.91400000000002,337.7781891710616,380.28971398406685,376.0962408980537,77.03925389297467,884.7017651712666,2055.9051631174234,450.0,-1474.9911631174234,6.1355262858010695
2016-01-18 08:00:00,-28.29,-3.58,191.82,2.94,94.46,483.3864,308.2181041060286,347.0093049608748,343.1828165562724,73.6171483271068,807.2785914020351,1879.3059653523178,450.0,-945.9195653523178,5.845894959216519
2016-01-18 09:00:00,-24.21,-3.58,363.98,3.5,89.79,917.2296,269.0959866417651,302.96342118890254,299.6226288769249,71.4225340877822,704.8107367936274,1647.9153075890022,450.0,-280.68570758900205,5.7599517386509875
2016-01-18 10:00:00,-20.19,-3.58,363.9,2.93,94.56,917.0279999999999,232.33471756185912,261.57551352560193,258.6911076750255,70.77131925597958,608.5263682713656,1431.899026289832,450.0,-64.87102628983212,5.740088864375597
2016-01-18 11:00:00,-15.56,-3.58,453.75,3.52,80.54,1143.45,190.70363522011183,214.704895752906,212.33733447352625,70.62081293046315,499.4870838696077,1187.853762246615,450.0,405.59623775338514,5.864278468546075
2016-01-18 12:00:00,-13.24,-3.58,285.35,4.56,71.2,719.0820000000001,171.0441386140127,192.57112696294445,190.44763582351234,71.56183086834514,447.9953300874055,1073.6200623562202,450.0,95.46193764377995,5.893507980917777
2016-01-18 13:00:00,-12.87,-3.58,419.27,4.7,70.15,1056.5604,167.99315741012032,189.13616044765118,187.0505468502707,71.78331072280669,440.00426215252185,1055.9674375833708,450.0,450.59296241662923,6.0314751424340765
2016-01-18 14:00:00,-12.85,-3.58,218.77,4.46,69.51,551.3004000000001,169.04933922612122,190.3252694357355,188.2265434759784,72.82872490777567,442.7705920900791,1063.20046913569,450.0,-61.90006913568982,6.012521946204577
2016-01-18 15:00:00,-12.98,-3.58,104.62,3.56,70.78,263.6424,170.0435617992499,191.44462121774214,189.33355211169678,72.68511145678444,445.3746396384973,1068.8814862239706,450.0,-355.2390862239706,5.903751209699713
2016-01-18 16:00:00,-13.88,-3.58,29.42,1.8,85.41,74.1384,177.1275837393376,199.42021219377312,197.2211958599349,71.8609264144744,463.9289658674583,1109.5588840749783,450.0,-585.4204840749783,5.724501178700246
2016-01-18 17:00:00,-15.32,-3.58,0.0,1.95,83.72,0.0,188.41531139732697,212.12857188129846,209.78941984997135,70.5027008555552,493.4935526405207,1174.3295566246727,450.0,-724.3295566246727,5.502718547223049
2016-01-18 18:00:00,-16.41,-3.58,0.0,2.26,83.75,0.0,196.18862208127715,220.88020295600836,218.44454626515198,68.82219437576786,513.8532499323805,1218.1888156105858,450.0,-768.1888156105858,5.267506639274154
