date,wall_loss_Wh,roof_loss_Wh,floor_loss_Wh,window_loss_Wh,infiltration_loss_Wh,total_loss_Wh
2016-01-18,13679.9673100197,5207.593078585185,2899.937657115131,13902.331713226931,13089.473559401345,48779.30331834829
2016-01-19,13163.2490088391,5010.8924149194545,2772.608958094357,13377.214286956018,12595.059326700048,46919.02399550898
2016-01-20,13558.678733123881,5161.421802057976,2266.511214293357,13779.071621238563,12973.420385855206,47739.103756568984
2016-01-21,12314.988490487207,4687.982607893019,1868.5110384069653,12515.165508760154,11783.413847231779,43170.061492779125
2016-01-22,11313.903807559558,4306.896780145952,1529.5733675023505,11497.808447906858,10825.540835480826,39473.72323859554
2016-01-23,10396.658292832397,3957.726253228254,1264.168048601163,10565.653339694965,9947.888086727045,36132.09402108382
2016-01-24,9636.271532594119,3668.2676061476877,1039.7504608294225,9792.906685290623,9220.32330769663,33357.51959255848
2016-01-25,1455.4845611981327,554.0635554977855,115.61748357977697,1479.1430940362275,1392.6587869815892,4996.967481293512
