date,wall_loss_Wh,roof_loss_Wh,floor_loss_Wh,window_loss_Wh,infiltration_loss_Wh,total_loss_Wh
2016-01-18,5010.171271772466,6464.654601224959,5335.066954889311,4930.149745881561,7707.467436061505,29447.510009829806
2016-01-19,4447.948371289185,5739.214957873713,3663.2593432769168,4376.906565241584,6842.563930327675,25069.893168009075
2016-01-20,4842.088589029248,6247.7764887931335,1953.4562753442874,4764.751648558553,7448.895077246536,25256.968078971757
2016-01-21,4476.650991473475,5776.250124053958,1167.5342048523246,4405.1507525022025,6886.719009745108,22712.30508262707
2016-01-22,4275.4178576435515,5516.597782054818,792.3740837041656,4207.131676946016,6577.14918829227,21368.670588640824
2016-01-23,4137.045084155645,5338.054547045529,833.1761999296809,4070.968967720511,6364.281486203065,20743.52628505443
2016-01-24,4046.324178153365,5220.996807778373,935.3402793907044,3981.697039195191,6224.71970460848,20409.078009126115
2016-01-25,658.7984575707837,850.0516746822083,122.32015920265795,648.2762508497473,1013.4718721617712,3292.918414467168
