date,wall_loss_Wh,roof_loss_Wh,floor_loss_Wh,window_loss_Wh,infiltration_loss_Wh,total_loss_Wh
2016-01-18,4662.875820285566,4018.1422608099165,1964.2271931220196,5227.726716460187,14010.3076001133,29883.27959079099
2016-01-19,4692.714895446829,4043.855501640253,2129.651465175237,5261.180433957096,14099.963563005016,30227.365859224432
2016-01-20,5332.721611341403,4595.368801898088,1988.341601068064,5978.716207232548,16022.959435383225,33918.10765692333
2016-01-21,5159.928703093841,4446.467884576371,1939.8480565524658,5784.991532230307,15503.777306377218,32835.0134828302
2016-01-22,5063.145506777176,4363.066853486411,1928.5647753737235,5676.4842245966975,15212.977721919146,32244.23908215315
2016-01-23,4982.382796971579,4293.4711640718215,1993.3651375757647,5585.938091262488,14970.314084583466,31825.47127446512
2016-01-24,4933.593581767658,4251.428009795708,2064.14187040669,5531.238653913748,14823.719592488842,31604.121708372644
2016-01-25,753.8850499205206,649.6457327257153,263.3821213666186,845.2090873756242,2265.1603541666723,4777.282345555152
