date,wall_loss_Wh,roof_loss_Wh,floor_loss_Wh,window_loss_Wh,infiltration_loss_Wh,total_loss_Wh
2016-01-19,3879.4121569626286,1457.5632097822343,2124.3599489758485,2197.9010681922055,2208.8905735331664,11868.126957446084
2016-01-20,8225.74099220697,3090.555207422368,3016.2481917077153,4660.33620093599,4683.637881940669,23676.518474213713
2016-01-21,7247.41575222434,2722.981250517383,1795.1446920209476,4106.060964638138,4126.591269461329,19998.193928862136
2016-01-22,4036.366421992769,1516.5336808407822,457.95421191883423,2286.8243206875422,2298.25844229098,10595.937077730909
