date,wall_loss_Wh,roof_loss_Wh,floor_loss_Wh,window_loss_Wh,infiltration_loss_Wh,total_loss_Wh
2024-06-01,892.588084572497,2635.9563801742606,6603.648395795768,359.4069220968035,1316.889425495319,11808.489208134648
2024-06-02,1553.1170649077653,4586.604848486111,8917.269497514464,625.3736002109757,2291.4079570230283,17973.772968142344
2024-06-03,1252.4618376054852,3698.7215366449486,9492.667180684748,504.312640822546,1847.8330355138598,16795.996231271587
2024-06-04,1555.5280416192707,4593.724851043828,10066.909177859428,626.344397081454,2294.965017431265,19137.471485035247
2024-06-05,1827.5097108275559,5396.930527471155,10227.431625764948,735.8597449630234,2696.236096778578,20883.967705805262
2024-06-06,2119.91551483139,6260.451963602635,10236.748238964246,853.5990155590375,3127.640142946786,22598.354875904093
2024-06-07,2069.9253662107385,6112.823002965571,10126.764481372975,833.4701277086969,3053.8866398076475,22196.869618065626
2024-06-08,1068.945959324549,3156.7695897403432,2480.1434963403985,430.4186710185094,1577.0809117787571,8713.358628202557
