timestamp,hour,month,outdoor_temperature_C,solar_radiation_W_m2,wind_speed_m_s,humidity_percent,length_m,width_m,height_m,wall_area_m2,roof_area_m2,floor_area_m2,volume_m3,wall_U_W_m2K,roof_U_W_m2K,floor_U_W_m2K,wall_capacitance_J_K,roof_capacitance_J_K,floor_capacitance_J_K,contents_capacitance_J_K,total_capacitance_J_K,window_area_m2,window_U_W_m2K,window_SHGC,solar_area_m2,solar_efficiency,ground_temperature_C,internal_heat_gain_W,previous_indoor_temperature_C,target_indoor_temperature_C
2026-01-01 00:00:00,0,1,-12.99,0.0,2.03,75.78,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,10.0,9.938802811373506
2026-01-01 01:00:00,1,1,-13.98,0.0,2.07,77.3,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,9.938802811373506,9.876201057012217
2026-01-01 02:00:00,2,1,-14.5,0.0,2.02,77.31,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,9.876201057012217,9.812965347334138
2026-01-01 03:00:00,3,1,-14.93,0.0,2.0,78.2,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,9.812965347334138,9.749244489897855
2026-01-01 04:00:00,4,1,-15.39,0.0,2.03,79.86,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,9.749244489897855,9.684991255655573
2026-01-01 05:00:00,5,1,-15.78,0.0,2.08,82.24,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,9.684991255655573,9.620321517750655
2026-01-01 06:00:00,6,1,-16.16,0.0,2.09,84.0,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,9.620321517750655,9.555252989700744
2026-01-01 07:00:00,7,1,-15.52,43.4,1.99,80.38,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,9.555252989700744,9.492612700541828
2026-01-01 08:00:00,8,1,-12.52,140.85,2.67,62.9,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,9.492612700541828,9.43768701256813
2026-01-01 09:00:00,9,1,-10.18,238.25,3.54,49.18,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,9.43768701256813,9.389372882541995
2026-01-01 10:00:00,10,1,-9.33,343.48,3.91,44.59,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,9.389372882541995,9.345429897712622
2026-01-01 11:00:00,11,1,-8.79,309.2,3.97,41.82,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,9.345429897712622,9.301597409990531
2026-01-01 12:00:00,12,1,-8.55,294.5,3.94,40.91,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,9.301597409990531,9.25791121093745
2026-01-01 13:00:00,13,1,-8.52,268.3,3.97,41.41,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,9.25791121093745,9.21372027984795
2026-01-01 14:00:00,14,1,-8.88,216.95,3.86,43.07,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,9.21372027984795,9.167716527601565
2026-01-01 15:00:00,15,1,-9.58,116.45,3.48,46.17,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,9.167716527601565,9.118034289714307
2026-01-01 16:00:00,16,1,-10.4,23.55,2.79,48.56,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,9.118034289714307,9.06469434872826
2026-01-01 17:00:00,17,1,-11.16,0.0,1.63,56.76,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,9.06469434872826,9.009666392224313
2026-01-01 18:00:00,18,1,-12.05,0.0,1.24,59.79,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,9.009666392224313,8.953375787236311
2026-01-01 19:00:00,19,1,-12.83,0.0,1.49,59.55,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,8.953375787236311,8.89600607208043
2026-01-01 20:00:00,20,1,-13.11,0.0,1.63,60.61,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,8.89600607208043,8.838375630433953
2026-01-01 21:00:00,21,1,-13.31,0.0,1.66,61.24,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,8.838375630433953,8.780615703813176
2026-01-01 22:00:00,22,1,-13.59,0.0,1.85,62.83,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,8.780615703813176,8.722596380494815
2026-01-01 23:00:00,23,1,-14.16,0.0,2.06,63.57,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,8.722596380494815,8.66384601487419
2026-01-02 00:00:00,0,1,-14.31,0.0,2.05,63.9,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,8.66384601487419,8.605051451463549
2026-01-02 01:00:00,1,1,-14.28,0.0,1.96,67.39,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,8.605051451463549,8.546506135116147
2026-01-02 02:00:00,2,1,-14.31,0.0,2.18,70.75,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,8.546506135116147,8.48811145168424
2026-01-02 03:00:00,3,1,-14.49,0.0,2.03,74.62,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,8.48811145168424,8.429622475968761
2026-01-02 04:00:00,4,1,-14.81,0.0,1.78,79.08,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,8.429622475968761,8.370811411569841
2026-01-02 05:00:00,5,1,-15.26,0.0,1.52,84.22,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,8.370811411569841,8.31146753251395
2026-01-02 06:00:00,6,1,-15.69,0.0,1.57,87.12,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,8.31146753251395,8.251625242816427
2026-01-02 07:00:00,7,1,-15.1,57.03,1.67,81.41,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,8.251625242816427,8.194477367536084
2026-01-02 08:00:00,8,1,-13.16,229.18,2.36,63.44,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,8.194477367536084,8.145301104369326
2026-01-02 09:00:00,9,1,-11.59,396.85,2.92,47.64,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,8.145301104369326,8.103346283738714
2026-01-02 10:00:00,10,1,-10.26,508.77,3.53,39.0,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,8.103346283738714,8.066702431190633
2026-01-02 11:00:00,11,1,-9.14,555.35,4.04,33.63,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,8.066702431190633,8.033257331917081
2026-01-02 12:00:00,12,1,-8.37,593.03,4.34,29.23,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,8.033257331917081,8.002191157960377
2026-01-02 13:00:00,13,1,-7.98,487.62,4.4,26.13,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,8.002191157960377,7.969040002289256
2026-01-02 14:00:00,14,1,-8.01,374.3,4.13,24.09,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,7.969040002289256,7.932914528932716
2026-01-02 15:00:00,15,1,-8.6,204.5,3.6,23.79,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,7.932914528932716,7.891398024133329
2026-01-02 16:00:00,16,1,-10.2,35.85,2.37,33.26,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,7.891398024133329,7.842893987897204
2026-01-02 17:00:00,17,1,-11.58,0.0,1.48,41.37,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,7.842893987897204,7.791345424587195
2026-01-02 18:00:00,18,1,-11.93,0.0,1.28,36.32,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,7.791345424587195,7.739402238143846
2026-01-02 19:00:00,19,1,-12.4,0.0,1.24,35.68,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,7.739402238143846,7.686870243906206
2026-01-02 20:00:00,20,1,-13.06,0.0,1.38,37.42,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,7.686870243906206,7.633441860102705
2026-01-02 21:00:00,21,1,-13.63,0.0,1.39,39.42,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,7.633441860102705,7.5792667886357945
2026-01-02 22:00:00,22,1,-14.12,0.0,1.27,41.22,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,7.5792667886357945,7.524477927118094
2026-01-02 23:00:00,23,1,-14.69,0.0,1.18,43.97,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,7.524477927118094,7.4689470142788705
2026-01-03 00:00:00,0,1,-15.31,0.0,1.2,47.72,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,7.4689470142788705,7.412595108318232
2026-01-03 01:00:00,1,1,-15.95,0.0,1.29,53.1,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,7.412595108318232,7.355392418832399
2026-01-03 02:00:00,2,1,-16.59,0.0,1.36,58.98,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,7.355392418832399,7.297341845187714
2026-01-03 03:00:00,3,1,-17.27,0.0,1.44,64.94,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,7.297341845187714,7.238381100373702
2026-01-03 04:00:00,4,1,-17.96,0.0,1.53,70.8,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,7.238381100373702,7.178496992018509
2026-01-03 05:00:00,5,1,-18.65,0.0,1.64,75.6,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,7.178496992018509,7.117692666832309
2026-01-03 06:00:00,6,1,-19.24,0.0,1.73,77.46,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,7.117692666832309,7.056134202041995
2026-01-03 07:00:00,7,1,-18.83,59.92,1.93,73.7,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,7.056134202041995,6.99706019453296
2026-01-03 08:00:00,8,1,-16.46,218.12,2.25,62.21,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,6.99706019453296,6.946290973915401
2026-01-03 09:00:00,9,1,-13.06,395.48,2.22,44.55,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,6.946290973915401,6.905990263792261
2026-01-03 10:00:00,10,1,-11.21,519.85,2.37,38.48,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,6.905990263792261,6.8721759967866785
2026-01-03 11:00:00,11,1,-10.16,527.55,3.0,38.64,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,6.8721759967866785,6.8403943051630005
2026-01-03 12:00:00,12,1,-9.5,485.27,3.33,40.18,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,6.8403943051630005,6.808662694669208
2026-01-03 13:00:00,13,1,-9.27,491.4,3.26,41.68,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,6.808662694669208,6.77757834807459
2026-01-03 14:00:00,14,1,-9.65,337.6,3.29,45.17,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,6.77757834807459,6.741856969625272
2026-01-03 15:00:00,15,1,-10.49,168.8,3.29,52.04,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,6.741856969625272,6.7003626421841895
2026-01-03 16:00:00,16,1,-11.43,28.0,2.91,59.07,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,6.7003626421841895,6.653702852439678
2026-01-03 17:00:00,17,1,-12.17,0.0,2.17,67.11,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,6.653702852439678,6.605245553957756
2026-01-03 18:00:00,18,1,-12.65,0.0,1.62,72.43,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,6.605245553957756,6.556171274077093
2026-01-03 19:00:00,19,1,-13.24,0.0,1.06,80.31,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,6.556171274077093,6.5063028800305815
2026-01-03 20:00:00,20,1,-13.82,0.0,1.22,83.68,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,6.5063028800305815,6.45565937218634
2026-01-03 21:00:00,21,1,-14.05,0.0,1.28,84.95,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,6.45565937218634,6.404813686378663
2026-01-03 22:00:00,22,1,-14.46,0.0,1.39,87.12,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,6.404813686378663,6.35347321737277
2026-01-03 23:00:00,23,1,-14.7,0.0,1.41,87.39,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,6.35347321737277,6.301916651437922
2026-01-04 00:00:00,0,1,-15.24,0.0,1.46,90.09,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,6.301916651437922,6.249655901285083
2026-01-04 01:00:00,1,1,-15.61,0.0,1.46,91.41,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,6.249655901285083,6.196970366796615
2026-01-04 02:00:00,2,1,-16.05,0.0,1.45,93.31,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,6.196970366796615,6.143747436717424
2026-01-04 03:00:00,3,1,-16.49,0.0,1.46,95.88,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,6.143747436717424,6.089988942426049
2026-01-04 04:00:00,4,1,-16.8,0.0,1.46,96.69,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,6.089988942426049,6.035908532672335
2026-01-04 05:00:00,5,1,-17.24,0.0,1.53,98.69,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,6.035908532672335,5.981295480892437
2026-01-04 06:00:00,6,1,-17.73,0.0,1.63,100.0,5.22,5.07,2.05,42.18899999999999,26.4654,26.4654,54.25406999999999,0.1361256544502618,0.5507246376811594,1.142857142857143,45088703.57499999,6550186.5,9527544.0,58380.0,61224814.07499999,1.52,5.0,0.7,1.52,0.3,-5,50,5.981295480892437,5.9260701316451625
