date,wall_loss_Wh,roof_loss_Wh,floor_loss_Wh,window_loss_Wh,infiltration_loss_Wh,total_loss_Wh
2016-01-18,5714.428155876952,2990.6982785187106,1570.4051305633357,3437.794668121264,8360.207329957115,22073.533563037374
2016-01-19,5956.589906206795,3117.4358470170932,1859.7436248811298,3583.478952077248,8714.489925681186,23231.738255863453
2016-01-20,6920.457219446134,3621.8846275063056,1912.4597731967622,4163.3406319940295,10124.627625804738,26742.76987794797
2016-01-21,6839.393173659184,3579.459017178969,1977.364885022949,4114.572577381932,10006.030941885096,26516.82059512813
2016-01-22,6815.069698942252,3566.7291040574423,2042.5100888327277,4099.939597596185,9970.445702895016,26494.694192323623
2016-01-23,6755.572894699859,3535.5909069935606,2120.8414542903383,4064.146375454719,9883.401889346547,26359.553520785023
2016-01-24,6727.278406749116,3520.7827277501433,2197.9342635740204,4047.124437797799,9842.00705873346,26335.12689460454
2016-01-25,1007.1154658283162,527.0830969892714,280.2378072264095,605.8797283235283,1473.4097393230688,3893.725837690594
