timestamp,outdoor_temperature_C,indoor_temperature_C
2016-01-19 12:00:00,-13.42,14.964309559229797
2016-01-19 13:00:00,-13.32,14.929971782046449
2016-01-19 14:00:00,-13.35,14.891072165141729
2016-01-19 15:00:00,-13.51,14.82732910415405
2016-01-19 16:00:00,-14.59,14.732966771230503
2016-01-19 17:00:00,-16.33,14.620734974864426
2016-01-19 18:00:00,-17.44,14.503960112507178
2016-01-19 19:00:00,-18.18,14.384386445871652
2016-01-19 20:00:00,-19.01,14.261611088341233
2016-01-19 21:00:00,-20.02,14.134815137036805
2016-01-19 22:00:00,-21.06,14.003881216812939
2016-01-19 23:00:00,-22.15,13.8685996570555
2016-01-20 00:00:00,-23.31,13.728668997461472
2016-01-20 01:00:00,-24.39,13.584486469872518
2016-01-20 02:00:00,-25.23,13.43719063877971
2016-01-20 03:00:00,-26.06,13.286845034451142
2016-01-20 04:00:00,-26.94,13.133234022952568
2016-01-20 05:00:00,-27.75,12.976700784137286
2016-01-20 06:00:00,-28.5,12.817540147887879
2016-01-20 07:00:00,-28.74,12.675154295771744
2016-01-20 08:00:00,-27.63,12.587327720093244
2016-01-20 09:00:00,-24.34,12.56552854290839
2016-01-20 10:00:00,-20.43,12.597075368321626
2016-01-20 11:00:00,-16.95,12.659070564329253
2016-01-20 12:00:00,-15.27,12.743070335056393
2016-01-20 13:00:00,-13.52,12.800992732210435
2016-01-20 14:00:00,-12.64,12.831972654435491
2016-01-20 15:00:00,-13.16,12.81243523020053
2016-01-20 16:00:00,-15.04,12.734820050689967
2016-01-20 17:00:00,-16.72,12.631725808253087
2016-01-20 18:00:00,-18.12,12.522690815026811
2016-01-20 19:00:00,-19.04,12.409978154816086
2016-01-20 20:00:00,-19.43,12.296070856423803
2016-01-20 21:00:00,-20.17,12.179349039482243
2016-01-20 22:00:00,-21.35,12.057783476495624
2016-01-20 23:00:00,-22.57,11.931214833856167
2016-01-21 00:00:00,-23.43,11.801343424812243
2016-01-21 01:00:00,-24.19,11.668652041974038
2016-01-21 02:00:00,-25.12,11.532366159992668
2016-01-21 03:00:00,-26.18,11.391901375294376
2016-01-21 04:00:00,-27.21,11.247419996323899
2016-01-21 05:00:00,-28.09,11.099641074186586
2016-01-21 06:00:00,-28.96,10.948629148785205
2016-01-21 07:00:00,-29.29,10.813815057134963
2016-01-21 08:00:00,-27.77,10.735225030092895
2016-01-21 09:00:00,-23.62,10.734707211279165
2016-01-21 10:00:00,-19.83,10.767705120267616
2016-01-21 11:00:00,-15.81,10.859103957408584
