timestamp,outdoor_temperature_C,earth_skin_temperature_C,solar_radiation_W_m2,wind_speed_m_s,humidity_percent,Q_solar_W,Q_wall_W,Q_window_W,Q_roof_W,Q_floor_W,Q_infiltration_W,Q_total_loss_W,Q_internal_W,Q_net_W,indoor_temperature_C
2016-01-20 03:00:00,-26.06,-3.58,0.0,1.74,31.15,0.0,254.00522309547287,249.94829880410657,327.74449118550893,88.18516789728258,390.7525071304198,1310.6356881127908,450.0,-860.6356881127908,-1.4779041521677183
2016-01-20 04:00:00,-26.94,-3.58,0.0,1.71,32.26,0.0,260.82375476005035,256.6579261461494,336.54248424960934,80.02461434506341,401.2418912084802,1335.2906707093525,450.0,-885.2906707093525,-1.6984074454359817
2016-01-20 05:00:00,-27.75,-3.58,0.0,1.7,33.1,0.0,266.8623285438948,262.6000529500053,344.334092895107,71.63028207719573,410.5314161118415,1355.9581725780445,450.0,-905.9581725780445,-1.9240584855138019
2016-01-20 06:00:00,-28.5,-3.58,0.0,1.75,33.66,0.0,272.23355428072176,267.8854904660209,351.26461827842627,63.03998041354354,418.79431676187926,1373.2179602005917,450.0,-923.2179602005917,-2.154008497825039
2016-01-20 07:00:00,-28.74,-3.58,64.15,1.78,36.69,161.65800000000002,272.33650242528694,267.9867943419236,351.3974528983125,54.28602132417782,418.9526884878738,1364.9594594775747,450.0,-753.3014594775747,-2.3416366499499226
2016-01-20 08:00:00,-27.63,-3.58,247.43,1.84,38.56,623.5236,259.0441069782573,254.90670256850478,334.2461938441401,47.14321167087191,398.50414501542906,1293.8443600772032,450.0,-220.3207600772032,-2.3965129236753238
2016-01-20 09:00:00,-24.34,-3.58,436.88,1.87,52.63,1100.9376,224.78050220138897,221.19034972935273,290.03565526968265,45.054128698704915,345.7942467435547,1126.854882642684,450.0,424.0827173573159,-2.290884751043035
2016-01-20 10:00:00,-20.43,-3.58,569.03,1.88,56.68,1433.9556,185.81000462540578,182.8422817094862,239.75178416012685,49.07528396029273,285.8434337391634,943.3227881944749,450.0,940.6328118055251,-2.0565971440211377
2016-01-20 11:00:00,-16.95,-3.58,623.5,1.23,52.91,1571.22,152.56219587207218,150.12550078826692,196.85193340076407,57.994370793126336,234.69619956565722,792.2302004198867,450.0,1228.9897995801134,-1.7504871767903998
2016-01-20 12:00:00,-15.27,-3.58,678.3,0.71,53.32,1709.3159999999998,138.48860353639665,136.27668925795277,178.6926912285095,69.64766058011719,213.0458908732661,736.1515354762422,450.0,1423.1644645237575,-1.3960132602874662
2016-01-20 13:00:00,-13.52,-3.58,551.08,1.43,47.35,1388.7216,124.19337995627333,122.20978633630234,160.2474769075048,83.14211588422886,191.05463263908595,680.8473917233953,450.0,1157.8742082766048,-1.1076163703588744
2016-01-20 14:00:00,-12.64,-3.58,435.3,2.22,42.33,1096.9560000000001,118.13322900017344,116.24642698678255,152.42802710482184,94.12108714220008,181.7319141893367,662.6606844233145,450.0,884.2953155766857,-0.8873609946299981
2016-01-20 15:00:00,-13.16,-3.58,254.62,1.98,51.55,641.6424000000001,125.71611564598564,123.70820117412963,162.21227207097743,102.50598144580971,193.3971545022226,707.5397248391251,450.0,384.10267516087504,-0.7916908293064902
