timestamp,outdoor_temperature_C,earth_skin_temperature_C,solar_radiation_W_m2,wind_speed_m_s,humidity_percent,Q_solar_W,Q_wall_W,Q_window_W,Q_roof_W,Q_floor_W,Q_infiltration_W,Q_total_loss_W,Q_internal_W,Q_net_W,indoor_temperature_C
2026-01-01 00:00:00,-15,0.0,0,,,0.0,291.10843011613935,823.2,184.71804482225656,135.34666346615458,450.1358397899999,1884.5089781945503,0.0,-1884.5089781945503,14.828170531790589
2026-01-01 01:00:00,-16,0.0,0,,,0.0,299.1446775620729,845.9249993923338,189.81731286931546,133.79622711900075,462.56214771722955,1931.2453646599524,0.0,-1931.2453646599524,14.652079641361755
2026-01-01 02:00:00,-17,0.0,0,,,0.0,307.1395738102612,868.5330653589666,194.8903421970232,132.20733948657895,474.9245150154778,1977.6948358683076,0.0,-1977.6948358683076,14.471753489637438
2026-01-01 03:00:00,-18,0.0,0,,,0.0,315.09337271622076,891.0249157556513,199.93729388520381,130.5802366218071,487.2233342170603,2023.8591531959432,0.0,-2023.8591531959432,14.287218076939338
2026-01-01 04:00:00,-18,0.0,0,,,0.0,313.3027122398415,885.9612640312155,198.80105986406846,128.91515312847125,484.4544674515319,2011.4346567151285,0.0,-2011.4346567151285,14.103815529431996
2026-01-01 05:00:00,-17,0.0,0,,,0.0,301.8194303131648,853.488698127614,191.51453303696067,127.2602916033838,466.6980708004705,1940.781023881594,0.0,-1940.781023881594,13.926855177901071
2026-01-01 06:00:00,-15,0.0,50,,,343.0,280.69504663452324,793.7529060816055,178.11040437728184,125.66355872701658,434.0338082662736,1812.2557240867009,0.0,-1469.2557240867009,13.79288848808709
2026-01-01 07:00:00,-10,0.0,200,,,1372.0,230.87701385651323,652.8768601131098,146.4991947397808,124.4547624282214,357.00106135383015,1511.7088924914553,0.0,-139.70889249145534,13.780149835749159
2026-01-01 08:00:00,-5,0.0,400,,,2744.0,182.23533120102698,515.3273114929569,115.63441863762024,124.33982015548844,281.78728392323256,1219.3241654103251,0.0,1524.6758345896749,13.919169729461885
2026-01-01 09:00:00,0,0.0,550,,,3773.0,135.06625494879123,381.94201737643414,85.70406059917791,125.5942120734509,208.85057184502907,937.1571168428832,0.0,2835.842883157117,14.177741792623488
2026-01-01 10:00:00,3,0.0,650,,,4459.0,108.46449551647282,306.71723478958853,68.82435364871453,127.92733647441642,167.7167396259451,779.6501600551375,0.0,3679.3498399448627,14.513224793059923
2026-01-01 11:00:00,5,0.0,700,,,4802.0,92.31266449498696,261.0428883215643,58.57547612428818,130.95443679166215,142.74144771116923,685.6269134436709,0.0,4116.373086556329,14.888555559110264
2026-01-01 12:00:00,6,0.0,750,,,5145.0,86.2511151604224,243.90196454198565,54.72922013909492,134.34108791706944,133.3685807040057,652.5919684625782,0.0,4492.408031537422,15.2981731793873
2026-01-01 13:00:00,5,0.0,700,,,4802.0,99.92950091051894,282.58187204238754,63.40861383124746,138.037113130499,154.51922774687853,738.4763276615314,0.0,4063.5236723384687,15.668685137543749
